"","run","sv_x","sv_y","sv_z","nv_x","nv_y","nv_z","hp_x","hp_y","hp_z","sp_x","sp_y","sp_z","Collision_speed","X","Y","Z","head","inc","speed","rotation","lag","seal_length","seal_width"
"6607",27849,0,1.81876218318939,0,-4.03298902511597,0,-3.93834614753723,7.18154335021973,-0.643470525741577,2.93679547309875,7,-0.272494792938232,3,5.92312989237439,-1,7,3,0,0,1.82,0.72780229725,8.28768,1.41,0.3
"6608",27850,0,1.81876218318939,0,-3.90486240386963,0,-3.90695834159851,6.9902925491333,0.0345385745167732,2.99029207229614,7,-0.575621962547302,3,5.81551112863445,-1,7,3,0,0,1.82,0.72780229725,8.46034,1.41,0.3
"6609",27852,0,1.81876218318939,0,-3.09970045089722,0,-4.95136165618896,6.98912811279297,0.0897578597068787,3.97502446174622,7,-0.545309245586395,4,6.11817133020942,-1,7,4,0,0,1.82,0.72780229725,0.17266,1.41,0.3
"6610",27853,0,1.81876218318939,0,-3.06665563583374,0,-4.9861102104187,7.01093626022339,-1.37448632717133,3.97035026550293,7,0.0609449371695518,4,6.12972826335187,-1,7,4,0,0,1.82,0.72780229725,0.34532,1.41,0.3
"6611",27857,0,1.81876218318939,0,5.86920642852783,0,-0.220293551683426,7.24623203277588,-0.479839086532593,3.58407998085022,7,0.364072024822235,4,6.14849635214795,-1,7,4,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"6612",27859,0,1.81876218318939,0,-2.76111602783203,0,5.09100770950317,6.95595979690552,0.0734996795654297,3.89367890357971,7,-0.0603058785200119,4,6.07042151000973,-1,7,4,0,0,1.82,0.72780229725,1.38128,1.41,0.3
"6613",27861,0,1.81876218318939,0,-3.12615418434143,0,-4.95343208312988,6.99625587463379,-0.0542418286204338,4.00649499893188,7,0.727824628353119,4,6.13328826419539,-1,7,4,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"6614",27865,0,1.81876218318939,0,-3.1260712146759,0,-4.95348310470581,6.99625778198242,-0.0542202815413475,4.00649213790894,7,0.727824628353119,4,6.13328725350043,-1,7,4,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"6615",27866,0,1.81876218318939,0,5.84711503982544,0,0.0866446048021317,7.04272794723511,-0.179907113313675,3.89684557914734,7,0.0306322332471609,4,6.12406386492261,-1,7,4,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"6616",27867,0,1.81876218318939,0,-2.75050830841064,0,5.09592914581299,6.95547819137573,0.0675810128450394,3.8925154209137,7,-0.0603058785200119,4,6.06973528971387,-1,7,4,0,0,1.82,0.72780229725,2.76256,1.41,0.3
"6617",27868,0,1.81876218318939,0,-3.02765488624573,0,-4.90134000778198,6.9001636505127,-0.0319444984197617,3.90722990036011,7,0.0609449371695518,4,6.04133460568319,-1,7,4,0,0,1.82,0.72780229725,2.93522,1.41,0.3
"6618",27869,0,1.81876218318939,0,5.85522222518921,0,-0.20456650853157,7.21214580535889,-0.454729288816452,3.60765266418457,7,0.364072024822235,4,6.13460429950148,-1,7,4,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"6619",27873,0,1.81876218318939,0,-2.91594910621643,0,-4.97462320327759,6.85507106781006,-0.0235150922089815,3.99999952316284,7,0.0306322332471609,4,6.0462823818902,-1,7,4,0,0,1.82,0.72780229725,3.79852,1.41,0.3
"6620",27877,0,1.81876218318939,0,-3.07112526893616,0,-5.04645252227783,7.00101613998413,-0.422414034605026,4.13540458679199,7,-0.545309245586395,4,6.18113166919532,-1,7,4,0,0,1.82,0.72780229725,4.48916,1.41,0.3
"6621",27880,0,1.81876218318939,0,-2.64553236961365,0,5.15934419631958,7.14934635162354,-0.581669390201569,3.54627990722656,7,-0.454371094703674,4,6.0766412448857,-1,7,4,0,0,1.82,0.72780229725,5.00714,1.41,0.3
"6622",27888,0,1.81876218318939,0,-2.93984484672546,0,-5.10492944717407,6.972336769104,-0.0382257699966431,4.13907480239868,7,0.0306322332471609,4,6.16529710055314,-1,7,4,0,0,1.82,0.72780229725,6.38842,1.41,0.3
"6623",27891,0,1.81876218318939,0,5.84720849990845,0,0.0762416869401932,7.04296445846558,-0.17700457572937,3.89627456665039,7,0.0306322332471609,4,6.12401459277644,-1,7,4,0,0,1.82,0.72780229725,6.9064,1.41,0.3
"6624",27893,0,1.81876218318939,0,-2.93946933746338,0,-5.10515356063843,6.97233152389526,-0.0380973219871521,4.13910150527954,7,0.0306322332471609,4,6.16530367462998,-1,7,4,0,0,1.82,0.72780229725,7.25172,1.41,0.3
"6625",27896,0,1.81876218318939,0,-2.64417815208435,0,5.16014719009399,7.15809154510498,-0.605100750923157,3.52889847755432,7,-0.454371094703674,4,6.07673376091672,-1,7,4,0,0,1.82,0.72780229725,7.7697,1.41,0.3
"6626",27905,0,1.81876218318939,0,-4.08203411102295,0,4.77494621276855,6.98056936264038,-0.309477210044861,5.10247135162354,7,-0.605934679508209,5,6.53995486862173,-1,7,5,0,0,1.82,0.72780229725,0.69064,1.41,0.3
"6627",27908,0,1.81876218318939,0,-2.19252276420593,0,-5.83208131790161,7.01109600067139,0.809645056724548,4.93865633010864,7,-0.181556686758995,5,6.49062586615845,-1,7,5,0,0,1.82,0.72780229725,1.20862,1.41,0.3
"6628",27910,0,1.81876218318939,0,6.12830877304077,0,0.980888485908508,7.09695291519165,0.615266442298889,4.75466871261597,7,-0.120931282639503,5,6.46731827966107,-1,7,5,0,0,1.82,0.72780229725,1.55394,1.41,0.3
"6629",27913,0,1.81876218318939,0,-2.19252157211304,0,-5.83223342895508,7.01130104064941,0.811559319496155,4.93870162963867,7,-0.181556686758995,5,6.49076210652224,-1,7,5,0,0,1.82,0.72780229725,2.07192,1.41,0.3
"6630",27921,0,1.81876218318939,0,-3.96529841423035,0,4.85523462295532,7.12862730026245,-0.24500048160553,4.86120653152466,7,-0.636247396469116,5,6.52723455423349,-1,7,5,0,0,1.82,0.72780229725,3.4532,1.41,0.3
"6631",27928,0,1.81876218318939,0,-2.16632437705994,0,-5.86361074447632,7.04705286026001,0.921012461185455,4.93630599975586,7,-0.211869388818741,5,6.51020648057521,-1,7,5,0,0,1.82,0.72780229725,4.66182,1.41,0.3
"6632",27932,0,1.81876218318939,0,6.23304843902588,0,1.00473630428314,7.49482393264771,-0.996652841567993,4.39815950393677,7,0.0306322332471609,5,6.57025737943446,-1,7,5,0,0,1.82,0.72780229725,5.35246,1.41,0.3
"6633",27933,0,1.81876218318939,0,-2.1660692691803,0,-5.86334085464478,7.04681730270386,0.925470888614655,4.93582344055176,7,-0.211869388818741,5,6.50987840995977,-1,7,5,0,0,1.82,0.72780229725,5.52512,1.41,0.3
"6634",27934,0,1.81876218318939,0,-4.21466159820557,0,4.59694242477417,7.00000047683716,0.103403151035309,4.96867561340332,7,-0.424058377742767,5,6.49639501004997,-1,7,5,0,0,1.82,0.72780229725,5.69778,1.41,0.3
"6635",27935,0,1.81876218318939,0,6.27394247055054,0,1.0005007982254,7.30832099914551,-0.303102880716324,4.80182600021362,7,-0.151243984699249,5,6.60842280822382,-1,7,5,0,0,1.82,0.72780229725,5.87044,1.41,0.3
"6636",27936,0,1.81876218318939,0,-2.0954008102417,0,-5.84690570831299,6.9425482749939,-0.0353045836091042,4.9885721206665,7,0.424697458744049,5,6.47185495282305,-1,7,5,0,0,1.82,0.72780229725,6.0431,1.41,0.3
"6637",27940,0,1.81876218318939,0,-2.09506011009216,0,-5.84698438644409,6.94248819351196,-0.0350161753594875,4.98856067657471,7,0.424697458744049,5,6.47181568201456,-1,7,5,0,0,1.82,0.72780229725,6.73374,1.41,0.3
"6638",27942,0,1.81876218318939,0,-4.22491645812988,0,4.58814859390259,7.00000047683716,0.108577102422714,4.96977663040161,7,-0.424058377742767,5,6.49683936009762,-1,7,5,0,0,1.82,0.72780229725,7.07906,1.41,0.3
"6639",27944,0,1.81876218318939,0,6.23460626602173,0,1.00839364528656,7.50429153442383,-1.01720380783081,4.38777160644531,7,0.0306322332471609,5,6.57229558022462,-1,7,5,0,0,1.82,0.72780229725,7.42438,1.41,0.3
"6640",27948,0,1.81876218318939,0,-2.18265652656555,0,-5.92734289169312,7.06573534011841,0.0562015399336815,5.06573486328125,7,-0.181556686758995,5,6.57307216462369,-1,7,5,0,0,1.82,0.72780229725,8.11502,1.41,0.3
"6641",27953,0,1.81876218318939,0,-1.21130692958832,0,-6.55748128890991,6.97632122039795,0.0806252956390381,5.96456289291382,7,-0.39374566078186,6,6.91199835014158,-1,7,6,0,0,1.82,0.72780229725,0.34532,1.41,0.3
"6642",27954,0,1.81876218318939,0,-1.21085786819458,0,-6.54626941680908,6.97553443908691,0.176086276769638,5.94193601608276,7,0.545948326587677,6,6.90128351519516,-1,7,6,0,0,1.82,0.72780229725,0.51798,1.41,0.3
"6643",27957,0,1.81876218318939,0,6.3462381362915,0,2.22431445121765,7.25840711593628,0.874641060829163,5.74369144439697,7,-0.0603058785200119,6,6.96636266828429,-1,7,6,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"6644",27959,0,1.81876218318939,0,-5.12529230117798,0,4.38220405578613,7.24104595184326,-0.38607981801033,5.80649423599243,7,-0.575621962547302,6,6.98428448782694,-1,7,6,0,0,1.82,0.72780229725,1.38128,1.41,0.3
"6645",27961,0,1.81876218318939,0,-1.21774911880493,0,-6.5861120223999,7.05477333068848,-1.00012969970703,5.93446207046509,7,0.212508454918861,6,6.94029407253324,-1,7,6,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"6646",27965,0,1.81876218318939,0,-1.21770715713501,0,-6.58622455596924,7.05493259429932,-1.00148224830627,5.93449115753174,7,0.212508454918861,6,6.94039334284578,-1,7,6,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"6647",27966,0,1.81876218318939,0,6.43927907943726,0,2.23364663124084,7.61550807952881,-0.722440779209137,5.47822952270508,7,-0.484683811664581,6,7.05417512065864,-1,7,6,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"6648",27967,0,1.81876218318939,0,-5.12458038330078,0,4.37926483154297,7.22574424743652,-0.361584544181824,5.82015180587769,7,-0.575621962547302,6,6.98191815886861,-1,7,6,0,0,1.82,0.72780229725,2.76256,1.41,0.3
"6649",27968,0,1.81876218318939,0,-1.12040197849274,0,-6.54503774642944,6.85684013366699,-0.285521596670151,6.04304170608521,7,-0.39374566078186,6,6.88481787262699,-1,7,6,0,0,1.82,0.72780229725,2.93522,1.41,0.3
"6650",27969,0,1.81876218318939,0,6.34928941726685,0,2.22221064567566,7.25240230560303,0.833321928977966,5.75610780715942,7,-0.0603058785200119,6,6.96847131625207,-1,7,6,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"6651",27970,0,1.81876218318939,0,-5.09100151062012,0,4.35228967666626,6.99918699264526,0.0173904858529568,6.00006437301636,7,0.758137345314026,6,6.94036148100038,-1,7,6,0,0,1.82,0.72780229725,3.28054,1.41,0.3
"6652",27973,0,1.81876218318939,0,-1.22516453266144,0,-6.46933746337891,6.96312093734741,-0.943276524543762,5.80074501037598,7,-0.424058377742767,6,6.83090400447807,-1,7,6,0,0,1.82,0.72780229725,3.79852,1.41,0.3
"6653",27979,0,1.81876218318939,0,-1.268914103508,0,-6.47395753860474,7.01180505752563,0.888001799583435,5.76959991455078,7,0.51563560962677,6,6.84325678890185,-1,7,6,0,0,1.82,0.72780229725,4.83448,1.41,0.3
"6654",27988,0,1.81876218318939,0,-1.20290076732635,0,-6.52174186706543,6.98626804351807,-0.39513885974884,5.87478494644165,7,-0.424058377742767,6,6.8766257357924,-1,7,6,0,0,1.82,0.72780229725,6.38842,1.41,0.3
"6655",27991,0,1.81876218318939,0,6.31643295288086,0,2.1328718662262,7.48405790328979,-0.994882345199585,5.30975294113159,7,-0.484683811664581,6,6.91045308702003,-1,7,6,0,0,1.82,0.72780229725,6.9064,1.41,0.3
"6656",27993,0,1.81876218318939,0,-1.20307242870331,0,-6.5212550163269,6.98644399642944,-0.400918245315552,5.87361621856689,7,-0.424058377742767,6,6.87619421730514,-1,7,6,0,0,1.82,0.72780229725,7.25172,1.41,0.3
"6657",27995,0,1.81876218318939,0,-5.09357023239136,0,4.3499903678894,6.99831438064575,0.0134609555825591,6.00205421447754,7,0.758137345314026,6,6.94080475115409,-1,7,6,0,0,1.82,0.72780229725,7.59704,1.41,0.3
"6658",28006,0,1.81876218318939,0,-6.1783275604248,0,3.72851467132568,7.41886568069458,-0.577537536621094,6.60414552688599,7,0.394384741783142,7,7.44187127209762,-1,7,7,0,0,1.82,0.72780229725,0.8633,1.41,0.3
"6659",28008,0,1.81876218318939,0,-0.190002545714378,0,-7.18602275848389,7.01803255081177,0.137775644659996,6.97470378875732,7,-0.605934679508209,7,7.41504689887778,-1,7,7,0,0,1.82,0.72780229725,1.20862,1.41,0.3
"6660",28010,0,1.81876218318939,0,6.21115255355835,0,3.63529539108276,7.01106452941895,0.0460426956415176,6.99779891967773,7,-0.575621962547302,7,7.42305084551202,-1,7,7,0,0,1.82,0.72780229725,1.55394,1.41,0.3
"6661",28013,0,1.81876218318939,0,-0.189976245164871,0,-7.18608570098877,7.01818656921387,0.138651922345161,6.97466850280762,7,-0.605934679508209,7,7.4151071874151,-1,7,7,0,0,1.82,0.72780229725,2.07192,1.41,0.3
"6662",28022,0,1.81876218318939,0,-0.151939496397972,0,-7.13354349136353,6.92816925048828,-0.0137327201664448,6.96070051193237,7,0.333759307861328,7,7.36331617223113,-1,7,7,0,0,1.82,0.72780229725,3.62586,1.41,0.3
"6663",28028,0,1.81876218318939,0,-0.172223225235939,0,-7.15503883361816,6.94451332092285,-0.349102675914764,6.98705673217773,7,-0.605934679508209,7,7.38458778920878,-1,7,7,0,0,1.82,0.72780229725,4.66182,1.41,0.3
"6664",28031,0,1.81876218318939,0,-6.18533325195312,0,3.73171877861023,7.46815919876099,-0.639114797115326,6.56431531906128,7,0.364072024822235,7,7.44929308321612,-1,7,7,0,0,1.82,0.72780229725,5.1798,1.41,0.3
"6665",28032,0,1.81876218318939,0,6.07168102264404,0,3.83552050590515,7.01458549499512,0.132113039493561,6.96478652954102,7,-0.363432943820953,7,7.40840228713407,-1,7,7,0,0,1.82,0.72780229725,5.35246,1.41,0.3
"6666",28033,0,1.81876218318939,0,-0.172608837485313,0,-7.15605735778809,6.94623327255249,-0.335638791322708,6.98733901977539,7,-0.605934679508209,7,7.38558364283387,-1,7,7,0,0,1.82,0.72780229725,5.52512,1.41,0.3
"6667",28034,0,1.81876218318939,0,-6.05644559860229,0,3.87595176696777,7.00210666656494,0.0124456714838743,6.99454975128174,7,-0.666560113430023,7,7.41696918777807,-1,7,7,0,0,1.82,0.72780229725,5.69778,1.41,0.3
"6668",28035,0,1.81876218318939,0,6.21664905548096,0,3.60645198822021,7.00252246856689,0.0382872074842453,6.98731708526611,7,-0.575621962547302,7,7.41357646993108,-1,7,7,0,0,1.82,0.72780229725,5.87044,1.41,0.3
"6669",28036,0,1.81876218318939,0,-0.19412899017334,0,-7.0893874168396,6.9720139503479,-0.125196278095245,6.83225631713867,7,0.000319529324769974,7,7.32154332340593,-1,7,7,0,0,1.82,0.72780229725,6.0431,1.41,0.3
"6670",28040,0,1.81876218318939,0,-0.194107830524445,0,-7.08943319320679,6.97240591049194,-0.125830933451653,6.83194875717163,7,0.000319529324769974,7,7.32158704932066,-1,7,7,0,0,1.82,0.72780229725,6.73374,1.41,0.3
"6671",28042,0,1.81876218318939,0,-6.06042766571045,0,3.87039613723755,7.01022624969482,0.0306717827916145,6.9871187210083,7,-0.666560113430023,7,7.41732058874785,-1,7,7,0,0,1.82,0.72780229725,7.07906,1.41,0.3
"6672",28044,0,1.81876218318939,0,6.36341094970703,0,3.3776524066925,7.55673456192017,0.162891358137131,6.42060041427612,7,-0.363432943820953,7,7.43030496592656,-1,7,7,0,0,1.82,0.72780229725,7.42438,1.41,0.3
"6673",28047,0,1.81876218318939,0,-0.152188241481781,0,-7.13412141799927,6.93107509613037,-0.0224123112857342,6.95894002914429,7,0.333759307861328,7,7.36388105977423,-1,7,7,0,0,1.82,0.72780229725,7.94236,1.41,0.3
"6674",28048,0,1.81876218318939,0,-0.168822661042213,0,-7.17702341079712,6.97747421264648,-0.00615943130105734,6.99676942825317,7,-0.605934679508209,7,7.40581281381153,-1,7,7,0,0,1.82,0.72780229725,8.11502,1.41,0.3
"6675",28054,0,1.81876218318939,0,0.832620203495026,0,-7.68586349487305,7.07110452651978,-1.01822006702423,7.95152616500854,7,0.15188305079937,8,7.94189212962037,-1,7,8,0,0,1.82,0.72780229725,0.51798,1.41,0.3
"6676",28057,0,1.81876218318939,0,6.31493759155273,0,4.5865535736084,7.51573705673218,-0.543747544288635,7.67580938339233,7,-0.484683811664581,8,8.01391334922961,-1,7,8,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"6677",28061,0,1.81876218318939,0,0.838498830795288,0,-7.60799646377563,6.94000482559204,0.074585534632206,7.92628765106201,7,-0.151243984699249,8,7.86718418912998,-1,7,8,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"6678",28064,0,1.81876218318939,0,-7.08461809158325,0,3.19554686546326,7.56272315979004,0.138049781322479,7.56573724746704,7,0.545948326587677,8,7.98193150286531,-1,7,8,0,0,1.82,0.72780229725,2.24458,1.41,0.3
"6679",28065,0,1.81876218318939,0,0.837736248970032,0,-7.74725389480591,7.08216333389282,0.0590073950588703,8.05490016937256,7,-0.151243984699249,8,8.00185235751249,-1,7,8,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"6680",28066,0,1.81876218318939,0,6.29828262329102,0,4.46900796890259,7.00532579421997,0.091569185256958,7.99469757080078,7,-0.636247396469116,8,7.93399608799574,-1,7,8,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"6681",28069,0,1.81876218318939,0,6.00748109817505,0,4.86483573913574,7.01935005187988,0.0972749069333076,7.99615097045898,7,-0.484683811664581,8,7.94130659064315,-1,7,8,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"6682",28070,0,1.81876218318939,0,-7.22314786911011,0,3.11229538917542,8.02598094940186,-1.22900700569153,7.26491117477417,7,0.0609449371695518,8,8.07267889021314,-1,7,8,0,0,1.82,0.72780229725,3.28054,1.41,0.3
"6683",28079,0,1.81876218318939,0,0.88964170217514,0,-7.65120220184326,6.937331199646,-0.930769264698029,8.01745700836182,7,0.15188305079937,8,7.91455948333949,-1,7,8,0,0,1.82,0.72780229725,4.83448,1.41,0.3
"6684",28089,0,1.81876218318939,0,-7.08289813995361,0,3.19450736045837,7.54751348495483,0.134737521409988,7.57703542709351,7,0.545948326587677,8,7.97998865506793,-1,7,8,0,0,1.82,0.72780229725,6.56108,1.41,0.3
"6685",28091,0,1.81876218318939,0,6.2435736656189,0,4.53702449798584,6.99393701553345,-0.026142168790102,7.99594879150391,7,-0.666560113430023,8,7.92935677576275,-1,7,8,0,0,1.82,0.72780229725,6.9064,1.41,0.3
"6686",28095,0,1.81876218318939,0,-7.22400617599487,0,3.11219358444214,8.02841758728027,-1.23099422454834,7.263756275177,7,0.0609449371695518,8,8.07340752042531,-1,7,8,0,0,1.82,0.72780229725,7.59704,1.41,0.3
"6687",28101,0,1.81876218318939,0,6.04315280914307,0,5.65798187255859,7.04552555084229,0.0347546115517616,8.95525074005127,7,0.727824628353119,9,8.47586876627729,-1,7,9,0,0,1.82,0.72780229725,0,1.41,0.3
"6688",28106,0,1.81876218318939,0,-8.00915813446045,0,2.42782807350159,7.62151718139648,-0.684168875217438,8.63749122619629,7,0.0609449371695518,9,8.56439484562287,-1,7,9,0,0,1.82,0.72780229725,0.8633,1.41,0.3
"6689",28112,0,1.81876218318939,0,-7.95567941665649,0,2.39345383644104,7.47738647460938,-0.580117583274841,8.65164852142334,7,0.394384741783142,9,8.50466652005026,-1,7,9,0,0,1.82,0.72780229725,1.89926,1.41,0.3
"6690",28122,0,1.81876218318939,0,1.88613307476044,0,-7.96079254150391,6.88036394119263,-0.0474391728639603,8.91425132751465,7,0.000319529324769974,9,8.38090757997545,-1,7,9,0,0,1.82,0.72780229725,3.62586,1.41,0.3
"6691",28125,0,1.81876218318939,0,6.03639316558838,0,5.67269325256348,6.99912881851196,-0.0295936726033688,9.00051403045654,7,0.727824628353119,9,8.48088348934844,-1,7,9,0,0,1.82,0.72780229725,4.14384,1.41,0.3
"6692",28131,0,1.81876218318939,0,-8.01782321929932,0,2.42889785766602,7.6830906867981,-0.754240393638611,8.59865760803223,7,0.0306322332471609,9,8.57280190824795,-1,7,9,0,0,1.82,0.72780229725,5.1798,1.41,0.3
"6693",28132,0,1.81876218318939,0,6.02840948104858,0,5.56041765213013,7.05398988723755,-0.820748031139374,8.8128547668457,7,-0.545309245586395,9,8.40046795097901,-1,7,9,0,0,1.82,0.72780229725,5.35246,1.41,0.3
"6694",28136,0,1.81876218318939,0,1.86508858203888,0,-8.0369291305542,6.92865324020386,0.298953890800476,8.99750328063965,7,-0.302807509899139,9,8.44859059785773,-1,7,9,0,0,1.82,0.72780229725,6.0431,1.41,0.3
"6695",28137,0,1.81876218318939,0,-7.94828748703003,0,2.39591264724731,7.44436550140381,-0.542115688323975,8.66852474212646,7,0.394384741783142,9,8.49844498996085,-1,7,9,0,0,1.82,0.72780229725,6.21576,1.41,0.3
"6696",28140,0,1.81876218318939,0,1.88730883598328,0,-8.06580829620361,6.94048976898193,0.768300950527191,9.04598522186279,7,-0.302807509899139,9,8.4809844265698,-1,7,9,0,0,1.82,0.72780229725,6.73374,1.41,0.3
"6697",28144,0,1.81876218318939,0,5.9938850402832,0,5.70659017562866,6.99580240249634,0.0778222233057022,8.98986625671387,7,-0.545309245586395,9,8.47347182784459,-1,7,9,0,0,1.82,0.72780229725,7.42438,1.41,0.3
"6698",28147,0,1.81876218318939,0,1.8856954574585,0,-7.96195793151855,6.88469123840332,-0.0632673352956772,8.91270637512207,7,0.000319529324769974,9,8.38191600887093,-1,7,9,0,0,1.82,0.72780229725,7.94236,1.41,0.3
"6699",28154,0,1.81876218318939,0,2.770827293396,0,-8.39176559448242,7.06614589691162,-0.00582747906446457,9.90100574493408,7,-0.120931282639503,10,9.02258887325666,-1,7,10,0,0,1.82,0.72780229725,0.51798,1.41,0.3
"6700",28157,0,1.81876218318939,0,5.86437940597534,0,6.64488792419434,6.99686670303345,0.0218331944197416,9.99247932434082,7,-0.636247396469116,10,9.04728569982827,-1,7,10,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"6701",28161,0,1.81876218318939,0,2.79125785827637,0,-8.38424682617188,6.98306608200073,0.11766117811203,9.95858669281006,7,-0.424058377742767,10,9.02189612496799,-1,7,10,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"6702",28164,0,1.81876218318939,0,-8.71902465820312,0,1.68252527713776,6.97829246520996,-0.537954449653625,10.0344610214233,7,0.394384741783142,10,9.06422528911643,-1,7,10,0,0,1.82,0.72780229725,2.24458,1.41,0.3
"6703",28165,0,1.81876218318939,0,2.79134845733643,0,-8.38436317443848,6.98329973220825,0.119806937873363,9.95865726470947,7,-0.424058377742767,10,9.02203237979671,-1,7,10,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"6704",28169,0,1.81876218318939,0,5.87875032424927,0,6.63800716400146,6.99859809875488,0.029121670871973,9.9985990524292,7,-0.636247396469116,10,9.05156011938626,-1,7,10,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"6705",28170,0,1.81876218318939,0,-8.61675357818604,0,1.66782367229462,6.96489191055298,-0.0405903309583664,9.87041473388672,7,0.0609449371695518,10,8.96314538895781,-1,7,10,0,0,1.82,0.72780229725,3.28054,1.41,0.3
"6706",28176,0,1.81876218318939,0,5.77777004241943,0,6.72713041305542,6.88281393051147,-0.221113979816437,10.0799741744995,7,0.606573760509491,10,9.05233701226828,-1,7,10,0,0,1.82,0.72780229725,4.3165,1.41,0.3
"6707",28179,0,1.81876218318939,0,2.88725757598877,0,-8.43120002746582,6.9576210975647,0.0332833454012871,10.1023101806641,7,-0.120931282639503,10,9.09556421227484,-1,7,10,0,0,1.82,0.72780229725,4.83448,1.41,0.3
"6708",28189,0,1.81876218318939,0,-8.70669078826904,0,1.64144098758698,6.90242433547974,-0.559936881065369,10.0537405014038,7,0.394384741783142,10,9.04481561969446,-1,7,10,0,0,1.82,0.72780229725,6.56108,1.41,0.3
"6709",28195,0,1.81876218318939,0,-8.61695003509521,0,1.66296601295471,6.96171712875366,-0.0408092178404331,9.87142658233643,7,0.0609449371695518,10,8.9624317523055,-1,7,10,0,0,1.82,0.72780229725,7.59704,1.41,0.3
"6710",28200,0,1.81876218318939,0,5.82651376724243,0,6.67484617233276,6.98019170761108,-0.0356395058333874,10,7,0.606573760509491,10,9.04487296502867,-1,7,10,0,0,1.82,0.72780229725,8.46034,1.41,0.3
"6711",28555,0,1.81876218318939,0,-7.99091005325317,0,-3.40509271621704,8.11958980560303,0.241529852151871,-8.77565383911133,8,0.364072024822235,-9,8.8745251515115,-1,8,-9,0,0,1.82,0.72780229725,0.69064,1.41,0.3
"6712",28564,0,1.81876218318939,0,1.29928123950958,0,8.65272045135498,7.95878076553345,0.572779417037964,-9.03867340087891,8,-0.363432943820953,-9,8.93675530939155,-1,8,-9,0,0,1.82,0.72780229725,2.24458,1.41,0.3
"6713",28571,0,1.81876218318939,0,-8.13429546356201,0,-3.20041608810425,7.93789911270142,-0.0202070455998182,-9.04149532318115,8,0.364072024822235,-9,8.92845577846287,-1,8,-9,0,0,1.82,0.72780229725,3.4532,1.41,0.3
"6714",28574,0,1.81876218318939,0,6.77303171157837,0,-5.48144006729126,7.72791719436646,0.0392250008881092,-9.17121315002441,8,0.121570341289043,-9,8.90101337074944,-1,8,-9,0,0,1.82,0.72780229725,3.97118,1.41,0.3
"6715",28576,0,1.81876218318939,0,6.81721925735474,0,-5.5149621963501,7.72099924087524,-0.108773313462734,-9.27653503417969,8,-0.211869388818741,-9,8.95528803821671,-1,8,-9,0,0,1.82,0.72780229725,4.3165,1.41,0.3
"6716",28584,0,1.81876218318939,0,-8.1211986541748,0,-3.20248770713806,7.91565084457397,0.129087001085281,-9.04008388519287,8,0.667199194431305,-9,8.91726909070064,-1,8,-9,0,0,1.82,0.72780229725,5.69778,1.41,0.3
"6717",28589,0,1.81876218318939,0,1.32199048995972,0,8.64119052886963,7.94208240509033,-0.0161320734769106,-9.03869915008545,8,-0.363432943820953,-9,8.92892649721124,-1,8,-9,0,0,1.82,0.72780229725,6.56108,1.41,0.3
"6718",28592,0,1.81876218318939,0,-8.16484069824219,0,-3.22385716438293,7.94484281539917,0.333170980215073,-9.10312175750732,8,0.667199194431305,-9,8.96469621391483,-1,8,-9,0,0,1.82,0.72780229725,7.07906,1.41,0.3
"6719",28599,0,1.81876218318939,0,6.93599081039429,0,-5.38657665252686,7.9699535369873,-0.754308521747589,-9.0879545211792,8,0.121570341289043,-9,8.96833711265234,-1,8,-9,0,0,1.82,0.72780229725,8.28768,1.41,0.3
"6720",28600,0,1.81876218318939,0,6.97665309906006,0,-5.32424926757812,7.96683263778687,0.0554756745696068,-9.08007144927979,8,-0.211869388818741,-9,8.96265654965866,-1,8,-9,0,0,1.82,0.72780229725,8.46034,1.41,0.3
"6721",28601,0,1.81876218318939,0,7.29563903808594,0,-3.78209686279297,7.99334955215454,0.156168073415756,-8.0027551651001,8,-0.484683811664581,-8,8.41656112762101,-1,8,-8,0,0,1.82,0.72780229725,0,1.41,0.3
"6722",28602,0,1.81876218318939,0,6.97811794281006,0,-4.28591394424438,7.73921346664429,0.728515923023224,-8.19493007659912,8,-0.0603058785200119,-8,8.38874749004137,-1,8,-8,0,0,1.82,0.72780229725,0.17266,1.41,0.3
